,Country,Code,Indicator,Year,Co2_per
4086,"Hong Kong, Región Administrativa Especial",HKG,Emisiones de CO2 (toneladas métricas per capita),2005,
4087,Honduras,HND,Emisiones de CO2 (toneladas métricas per capita),2005,0.92187135
4088,Países pobres muy endeudados (PPME),HPC,Emisiones de CO2 (toneladas métricas per capita),2005,0.18583517
4089,Croacia,HRV,Emisiones de CO2 (toneladas métricas per capita),2005,4.975470663
4090,Haití,HTI,Emisiones de CO2 (toneladas métricas per capita),2005,0.187095995
4091,Hungria,HUN,Emisiones de CO2 (toneladas métricas per capita),2005,5.543852449
4092,Solo BIRF,IBD,Emisiones de CO2 (toneladas métricas per capita),2005,3.227000769
4093,BIRF y la AIF,IBT,Emisiones de CO2 (toneladas métricas per capita),2005,2.597131299
4094,total de la AIF,IDA,Emisiones de CO2 (toneladas métricas per capita),2005,0.488169909
4095,mezcla de la AIF,IDB,Emisiones de CO2 (toneladas métricas per capita),2005,0.894398746
4096,Indonesia,IDN,Emisiones de CO2 (toneladas métricas per capita),2005,1.495368915
4097,Solo AIF,IDX,Emisiones de CO2 (toneladas métricas per capita),2005,0.28482326
4098,Isla de Man,IMN,Emisiones de CO2 (toneladas métricas per capita),2005,
4099,India,IND,Emisiones de CO2 (toneladas métricas per capita),2005,0.984261473
4100,No clasificado,INX,Emisiones de CO2 (toneladas métricas per capita),2005,
4101,Irlanda,IRL,Emisiones de CO2 (toneladas métricas per capita),2005,11.21429433
4102,"Iran, Republica Islamica del",IRN,Emisiones de CO2 (toneladas métricas per capita),2005,6.423183788
4103,Iraq,IRQ,Emisiones de CO2 (toneladas métricas per capita),2005,2.966264934
4104,Islandia,ISL,Emisiones de CO2 (toneladas métricas per capita),2005,7.620461423
4105,Israel,ISR,Emisiones de CO2 (toneladas métricas per capita),2005,8.803971083
4106,Italia,ITA,Emisiones de CO2 (toneladas métricas per capita),2005,8.173814347
4107,Jamaica,JAM,Emisiones de CO2 (toneladas métricas per capita),2005,3.946298335
4108,Jordania,JOR,Emisiones de CO2 (toneladas métricas per capita),2005,3.498966459
4109,Japon,JPN,Emisiones de CO2 (toneladas métricas per capita),2005,9.512764042
4110,Kazajstan,KAZ,Emisiones de CO2 (toneladas métricas per capita),2005,11.17166937
4111,Kenya,KEN,Emisiones de CO2 (toneladas métricas per capita),2005,0.242937186
4112,Kirguistan,KGZ,Emisiones de CO2 (toneladas métricas per capita),2005,1.027970403
4113,Camboya,KHM,Emisiones de CO2 (toneladas métricas per capita),2005,0.200617774
4114,Kiribati,KIR,Emisiones de CO2 (toneladas métricas per capita),2005,0.629558698
4115,Saint Kitts y Nevis,KNA,Emisiones de CO2 (toneladas métricas per capita),2005,4.35741038
4116,"Corea, República de",KOR,Emisiones de CO2 (toneladas métricas per capita),2005,9.982494185
4117,Kuwait,KWT,Emisiones de CO2 (toneladas métricas per capita),2005,31.27431609
4118,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (toneladas métricas per capita),2005,2.274750601
4119,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (toneladas métricas per capita),2005,0.2148106
4120,Líbano,LBN,Emisiones de CO2 (toneladas métricas per capita),2005,3.721459456
4121,Liberia,LBR,Emisiones de CO2 (toneladas métricas per capita),2005,0.204450393
4122,Libia,LBY,Emisiones de CO2 (toneladas métricas per capita),2005,9.079175592
4123,Santa Lucía,LCA,Emisiones de CO2 (toneladas métricas per capita),2005,2.48570012
4124,America Latina y el Caribe,LCN,Emisiones de CO2 (toneladas métricas per capita),2005,2.472159028
4125,Paises menos desarrollados: clasificacion de las Naciones Unidas,LDC,Emisiones de CO2 (toneladas métricas per capita),2005,0.199216599
4126,Paies de ingreso bajo,LIC,Emisiones de CO2 (toneladas métricas per capita),2005,0.436296835
4127,Liechtenstein,LIE,Emisiones de CO2 (toneladas métricas per capita),2005,6.617528018
4128,Sri Lanka,LKA,Emisiones de CO2 (toneladas métricas per capita),2005,0.710810981
4129,Paises de ingreso mediano bajo,LMC,Emisiones de CO2 (toneladas métricas per capita),2005,1.190849629
4130,Ingreso mediano y bajo,LMY,Emisiones de CO2 (toneladas métricas per capita),2005,2.5322566
4131,Lesotho,LSO,Emisiones de CO2 (toneladas métricas per capita),2005,0.961604593
4132,avanzada del dividendo demografico,LTE,Emisiones de CO2 (toneladas métricas per capita),2005,4.569137597
4133,Lituania,LTU,Emisiones de CO2 (toneladas métricas per capita),2005,3.861276715
4134,Luxemburgo,LUX,Emisiones de CO2 (toneladas métricas per capita),2005,25.61043774
4135,Letonia,LVA,Emisiones de CO2 (toneladas métricas per capita),2005,3.446044062
4136,"Region Administrativa Especial de Macao, China",MAC,Emisiones de CO2 (toneladas métricas per capita),2005,
4137,Isla de San Martín (parte francesa),MAF,Emisiones de CO2 (toneladas métricas per capita),2005,
4138,Marruecos,MAR,Emisiones de CO2 (toneladas métricas per capita),2005,1.432046541
4139,Monaco,MCO,Emisiones de CO2 (toneladas métricas per capita),2005,
4140,Republica de Moldova,MDA,Emisiones de CO2 (toneladas métricas per capita),2005,2.829921235
4141,Madagascar,MDG,Emisiones de CO2 (toneladas métricas per capita),2005,0.090976184
4142,Maldivas,MDV,Emisiones de CO2 (toneladas métricas per capita),2005,2.041899823
4143,Oriente Medio y Norte de Africa,MEA,Emisiones de CO2 (toneladas métricas per capita),2005,4.750561251
4144,Mexico,MEX,Emisiones de CO2 (toneladas métricas per capita),2005,4.098800784
4145,Islas Marshall,MHL,Emisiones de CO2 (toneladas métricas per capita),2005,2.188195889
4146, Ingreso mediano,MIC,Emisiones de CO2 (toneladas métricas per capita),2005,2.719470248
4147,Macedonia del Norte,MKD,Emisiones de CO2 (toneladas métricas per capita),2005,4.360546038
4148,Mali,MLI,Emisiones de CO2 (toneladas métricas per capita),2005,0.113864739
4149,Malta,MLT,Emisiones de CO2 (toneladas métricas per capita),2005,6.503662396
4150,Myanmar,MMR,Emisiones de CO2 (toneladas métricas per capita),2005,0.227478687
4151,Oriente Medio y Norte de Africa (excluido altos ingresos),MNA,Emisiones de CO2 (toneladas métricas per capita),2005,3.296550422
4152,Montenegro,MNE,Emisiones de CO2 (toneladas métricas per capita),2005,3.263759216
4153,Mongolia,MNG,Emisiones de CO2 (toneladas métricas per capita),2005,4.320847278
4154,Mariana,MNP,Emisiones de CO2 (toneladas métricas per capita),2005,
4155,Mozambique,MOZ,Emisiones de CO2 (toneladas métricas per capita),2005,0.084562385
4156,Mauritania,MRT,Emisiones de CO2 (toneladas métricas per capita),2005,0.480686239
4157,Mauricio,MUS,Emisiones de CO2 (toneladas métricas per capita),2005,2.411390478
4158,Malawi,MWI,Emisiones de CO2 (toneladas métricas per capita),2005,0.06697637
4159,Malasia,MYS,Emisiones de CO2 (toneladas métricas per capita),2005,6.440996321
4160,America del Norte,NAC,Emisiones de CO2 (toneladas métricas per capita),2005,19.22530435
4161,Namibia,NAM,Emisiones de CO2 (toneladas métricas per capita),2005,1.286639682
4162,Nueva Caledonia,NCL,Emisiones de CO2 (toneladas métricas per capita),2005,
4163,Niger,NER,Emisiones de CO2 (toneladas métricas per capita),2005,0.053562408
4164,Nigeria,NGA,Emisiones de CO2 (toneladas métricas per capita),2005,0.702672736
4165,Nicaragua,NIC,Emisiones de CO2 (toneladas métricas per capita),2005,0.795409005
4166,Paises Bajos,NLD,Emisiones de CO2 (toneladas métricas per capita),2005,10.28966656
4167,Noruega,NOR,Emisiones de CO2 (toneladas métricas per capita),2005,7.865911966
4168,Nepal,NPL,Emisiones de CO2 (toneladas métricas per capita),2005,0.121308224
4169,Nauru,NRU,Emisiones de CO2 (toneladas métricas per capita),2005,6.05737546
4170,Nueva Zelandia,NZL,Emisiones de CO2 (toneladas métricas per capita),2005,8.280848593
4171,Miembros OCDE,OED,Emisiones de CO2 (toneladas métricas per capita),2005,10.5917049
4172,Oman,OMN,Emisiones de CO2 (toneladas métricas per capita),2005,12.33070875
4173,Otros Estados pequeos,OSS,Emisiones de CO2 (toneladas métricas per capita),2005,5.260973965
4174,Pakistan,PAK,Emisiones de CO2 (toneladas métricas per capita),2005,0.697409169
4175,Panama,PAN,Emisiones de CO2 (toneladas métricas per capita),2005,2.152657033
4176,Peru,PER,Emisiones de CO2 (toneladas métricas per capita),2005,1.11171717
4177,Filipinas,PHL,Emisiones de CO2 (toneladas métricas per capita),2005,0.883249431
4178,Palau,PLW,Emisiones de CO2 (toneladas métricas per capita),2005,11.43159699
4179,Papua Nueva Guinea,PNG,Emisiones de CO2 (toneladas métricas per capita),2005,0.665336373
4180,Polonia,POL,Emisiones de CO2 (toneladas métricas per capita),2005,7.89596453
4181,previa al dividendo demografico,PRE,Emisiones de CO2 (toneladas métricas per capita),2005,0.437685823
4182,Puerto Rico,PRI,Emisiones de CO2 (toneladas métricas per capita),2005,
4183,"Corea, Republica Popular Democrática de",PRK,Emisiones de CO2 (toneladas métricas per capita),2005,3.223030497
4184,Portugal,PRT,Emisiones de CO2 (toneladas métricas per capita),2005,6.233623051
4185,Paraguay,PRY,Emisiones de CO2 (toneladas métricas per capita),2005,0.675293479
4186,Ribera Occidental y Gaza,PSE,Emisiones de CO2 (toneladas métricas per capita),2005,
4187,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (toneladas métricas per capita),2005,1.069724715
4188,posterior al dividendo demográfico,PST,Emisiones de CO2 (toneladas métricas per capita),2005,11.88238578
4189,Polinesia Francesa,PYF,Emisiones de CO2 (toneladas métricas per capita),2005,
4190,Qatar,QAT,Emisiones de CO2 (toneladas métricas per capita),2005,45.40608688
4191,Rumania,ROU,Emisiones de CO2 (toneladas métricas per capita),2005,4.441102202
4192,Federación de Rusia,RUS,Emisiones de CO2 (toneladas métricas per capita),2005,11.23185215
4193,Rwanda,RWA,Emisiones de CO2 (toneladas métricas per capita),2005,0.079423471
4194,Asia meridional,SAS,Emisiones de CO2 (toneladas métricas per capita),2005,0.850563569
4195,Arabia Saudita,SAU,Emisiones de CO2 (toneladas métricas per capita),2005,12.92310028
4196,Sudan,SDN,Emisiones de CO2 (toneladas métricas per capita),2005,0.355307887
4197,Senegal,SEN,Emisiones de CO2 (toneladas métricas per capita),2005,0.516326824
4198,Singapur,SGP,Emisiones de CO2 (toneladas métricas per capita),2005,8.650599822
4199,Islas Salomon,SLB,Emisiones de CO2 (toneladas métricas per capita),2005,0.610794925
4200,Sierra Leona,SLE,Emisiones de CO2 (toneladas métricas per capita),2005,0.078563041
4201,El Salvador,SLV,Emisiones de CO2 (toneladas métricas per capita),2005,1.132246969
4202,San Marino,SMR,Emisiones de CO2 (toneladas métricas per capita),2005,
4203,Somalia,SOM,Emisiones de CO2 (toneladas métricas per capita),2005,0.055468024
4204,Serbia,SRB,Emisiones de CO2 (toneladas métricas per capita),2005,6.811809371
4205,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (toneladas métricas per capita),2005,0.798675052
4206,Sudan del Sur,SSD,Emisiones de CO2 (toneladas métricas per capita),2005,0.119020541
4207,Africa al sur del Sahara,SSF,Emisiones de CO2 (toneladas métricas per capita),2005,0.799086697
4208,Pequeños Estados,SST,Emisiones de CO2 (toneladas métricas per capita),2005,5.006012042
4209,Santo Tome y Principe,STP,Emisiones de CO2 (toneladas métricas per capita),2005,0.494804552
4210,Suriname,SUR,Emisiones de CO2 (toneladas métricas per capita),2005,3.268490179
4211,Republica Eslovaca,SVK,Emisiones de CO2 (toneladas métricas per capita),2005,7.16912035
4212,Eslovenia,SVN,Emisiones de CO2 (toneladas métricas per capita),2005,7.956364342
4213,Suecia,SWE,Emisiones de CO2 (toneladas métricas per capita),2005,5.546508738
4214,Eswatini,SWZ,Emisiones de CO2 (toneladas métricas per capita),2005,0.916608669
4215,Sint Maarten (Dutch part),SXM,Emisiones de CO2 (toneladas métricas per capita),2005,
4216,Seychelles,SYC,Emisiones de CO2 (toneladas métricas per capita),2005,4.609090251
4217,Republica Arabe Siria,SYR,Emisiones de CO2 (toneladas métricas per capita),2005,3.079082223
4218,Islas Turcas y Caicos,TCA,Emisiones de CO2 (toneladas métricas per capita),2005,
4219,Chad,TCD,Emisiones de CO2 (toneladas métricas per capita),2005,0.079620094
4220,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Emisiones de CO2 (toneladas métricas per capita),2005,3.608196188
4221,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (toneladas métricas per capita),2005,7.203749831
4222,Togo,TGO,Emisiones de CO2 (toneladas métricas per capita),2005,0.30606151
4223,Tailandia,THA,Emisiones de CO2 (toneladas métricas per capita),2005,3.374235962
4224,Tayikistan,TJK,Emisiones de CO2 (toneladas métricas per capita),2005,0.356638517
4225,Turkmenistan,TKM,Emisiones de CO2 (toneladas métricas per capita),2005,10.35506138
4226,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (toneladas métricas per capita),2005,2.491426034
4227,Timor-Leste,TLS,Emisiones de CO2 (toneladas métricas per capita),2005,0.186420692
4228,Oriente Medio y Norte de Africa (BIRF y la AIF),TMN,Emisiones de CO2 (toneladas métricas per capita),2005,3.332016571
4229,Tonga,TON,Emisiones de CO2 (toneladas métricas per capita),2005,1.109501766
4230,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (toneladas métricas per capita),2005,0.850563569
4231,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (toneladas métricas per capita),2005,0.799086697
4232,Trinidad y Tobago,TTO,Emisiones de CO2 (toneladas métricas per capita),2005,12.84078666
4233,Tunez,TUN,Emisiones de CO2 (toneladas métricas per capita),2005,2.265866436
4234,Turquia,TUR,Emisiones de CO2 (toneladas métricas per capita),2005,3.420478493
4235,Tuvalu,TUV,Emisiones de CO2 (toneladas métricas per capita),2005,0.857546408
4236,Tanzanía,TZA,Emisiones de CO2 (toneladas métricas per capita),2005,0.143510929
4237,Uganda,UGA,Emisiones de CO2 (toneladas métricas per capita),2005,0.072423868
4238,Ucrania,UKR,Emisiones de CO2 (toneladas métricas per capita),2005,6.271184113
4239,Ingreso mediano alto,UMC,Emisiones de CO2 (toneladas métricas per capita),2005,4.246087066
4240,Uruguay,URY,Emisiones de CO2 (toneladas métricas per capita),2005,1.632413158
4241,Estados Unidos,USA,Emisiones de CO2 (toneladas métricas per capita),2005,19.46927252
4242,Uzbekistan,UZB,Emisiones de CO2 (toneladas métricas per capita),2005,4.554977644
4243,San Vicente y las Granadinas,VCT,Emisiones de CO2 (toneladas métricas per capita),2005,2.050105763
4244,Venezuela,VEN,Emisiones de CO2 (toneladas métricas per capita),2005,5.52610102
4245,Islas Virgenes Britanicas,VGB,Emisiones de CO2 (toneladas métricas per capita),2005,
4246,Islas Virgenes (EE.UU.),VIR,Emisiones de CO2 (toneladas métricas per capita),2005,
4247,Viet Nam,VNM,Emisiones de CO2 (toneladas métricas per capita),2005,1.110972727
4248,Vanuatu,VUT,Emisiones de CO2 (toneladas métricas per capita),2005,0.283046611
4249,Mundo,WLD,Emisiones de CO2 (toneladas métricas per capita),2005,4.329790027
4250,Samoa,WSM,Emisiones de CO2 (toneladas métricas per capita),2005,0.949497948
4251,Kosovo,XKX,Emisiones de CO2 (toneladas métricas per capita),2005,
4252,"Yemen, Rep. del",YEM,Emisiones de CO2 (toneladas métricas per capita),2005,0.98991256
4253,Sudafrica,ZAF,Emisiones de CO2 (toneladas métricas per capita),2005,7.704297845
4254,Zambia,ZMB,Emisiones de CO2 (toneladas métricas per capita),2005,0.19828152
4255,Zimbabwe,ZWE,Emisiones de CO2 (toneladas métricas per capita),2005,0.855305625
4256,Aruba,ABW,Emisiones de CO2 (toneladas métricas per capita),2006,
4257,,AFE,Emisiones de CO2 (toneladas métricas per capita),2006,0.996423294
4258,Afganistan,AFG,Emisiones de CO2 (toneladas métricas per capita),2006,0.089756909
4259,,AFW,Emisiones de CO2 (toneladas métricas per capita),2006,0.452812731
4260,Angola,AGO,Emisiones de CO2 (toneladas métricas per capita),2006,0.821263802
4261,Albania,ALB,Emisiones de CO2 (toneladas métricas per capita),2006,1.363988602
4262,Andorra,AND,Emisiones de CO2 (toneladas métricas per capita),2006,6.805400082
4263,El mundo arabe,ARB,Emisiones de CO2 (toneladas métricas per capita),2006,3.787710894
4264,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (toneladas métricas per capita),2006,24.81397049
4265,Argentina,ARG,Emisiones de CO2 (toneladas métricas per capita),2006,3.924261841
4266,Armenia,ARM,Emisiones de CO2 (toneladas métricas per capita),2006,1.4833044
4267,Samoa Americana,ASM,Emisiones de CO2 (toneladas métricas per capita),2006,
4268,Antigua y Barbuda,ATG,Emisiones de CO2 (toneladas métricas per capita),2006,4.91995797
4269,Australia,AUS,Emisiones de CO2 (toneladas métricas per capita),2006,18.29274959
4270,Austria,AUT,Emisiones de CO2 (toneladas métricas per capita),2006,8.962101511
4271,Azerbaiyan,AZE,Emisiones de CO2 (toneladas métricas per capita),2006,3.593402125
4272,Burundi,BDI,Emisiones de CO2 (toneladas métricas per capita),2006,0.025018967
4273,Belgica,BEL,Emisiones de CO2 (toneladas métricas per capita),2006,10.24667523
4274,Benin,BEN,Emisiones de CO2 (toneladas métricas per capita),2006,0.413132506
4275,Burkina Faso,BFA,Emisiones de CO2 (toneladas métricas per capita),2006,0.097824555
4276,Bangladesh,BGD,Emisiones de CO2 (toneladas métricas per capita),2006,0.251721898
4277,Bulgaria,BGR,Emisiones de CO2 (toneladas métricas per capita),2006,6.440554967
4278,Bahrein,BHR,Emisiones de CO2 (toneladas métricas per capita),2006,23.15740473
4279,Bahamas,BHS,Emisiones de CO2 (toneladas métricas per capita),2006,5.406279064
4280,Bosnia y Herzegovina,BIH,Emisiones de CO2 (toneladas métricas per capita),2006,4.413459941
4281,Bielorrusia,BLR,Emisiones de CO2 (toneladas métricas per capita),2006,6.121245728
